0.250000,273.150000
0.250000,274.150000
0.250000,275.150000
0.250000,276.150000
0.250000,277.150000
0.250000,278.150000
0.250000,279.150000
0.250000,280.150000
0.250000,281.150000
0.250000,282.150000
0.250000,283.150000
0.250000,284.150000
0.250000,285.150000
0.250000,286.150000
0.250000,287.150000
0.250000,288.150000
0.250000,289.150000
0.250000,290.150000
0.250000,291.150000
0.250000,292.150000
0.250000,293.150000
0.250000,294.150000
0.250000,295.150000
0.250000,296.150000
0.250000,297.150000
0.250000,298.150000
0.250000,299.150000
0.250000,300.150000
0.250000,301.150000
0.250000,302.150000
0.250000,303.150000
0.250000,304.150000
0.250000,305.150000
0.250000,306.150000
0.250000,307.150000
0.250000,308.150000
0.250000,309.150000
0.250000,310.150000
0.250000,311.150000
0.250000,312.150000
0.250000,313.150000
0.250000,314.150000
0.250000,315.150000
0.250000,316.150000
0.250000,317.150000
0.250000,318.150000
0.250000,319.150000
0.250000,320.150000
0.250000,321.150000
0.250000,322.150000
0.250000,323.150000
0.250000,324.150000
0.250000,325.150000
0.250000,326.150000
0.250000,327.150000
0.250000,328.150000
0.250000,329.150000
0.250000,330.150000
0.250000,331.150000
0.250000,332.150000
0.250000,333.150000
0.250000,334.150000
0.250000,335.150000
0.250000,336.150000
0.250000,337.150000
0.250000,338.150000
0.250000,339.150000
0.250000,340.150000
0.250000,341.150000
0.250000,342.150000
0.250000,343.150000
0.250000,344.150000
0.250000,345.150000
0.250000,346.150000
0.250000,347.150000
0.250000,348.150000
0.250000,349.150000
0.250000,350.150000
0.250000,351.150000
0.250000,352.150000
0.250000,353.150000
0.250000,354.150000
0.250000,355.150000
0.250000,356.150000
0.250000,357.150000
0.250000,358.150000
0.250000,359.150000
0.250000,360.150000
0.250000,361.150000
0.250000,362.150000
0.250000,363.150000
0.250000,364.150000
0.250000,365.150000
0.250000,366.150000
0.250000,367.150000
0.250000,368.150000
0.250000,369.150000
0.250000,370.150000
0.250000,371.150000
0.250000,372.150000
0.250000,373.150000
0.250000,374.150000
0.250000,375.150000
0.250000,376.150000
0.250000,377.150000
0.250000,378.150000
0.250000,379.150000
0.250000,380.150000
0.250000,381.150000
0.250000,382.150000
0.250000,383.150000
0.250000,384.150000
0.250000,385.150000
0.250000,386.150000
0.250000,387.150000
0.250000,388.150000
0.250000,389.150000
0.250000,390.150000
0.250000,391.150000
0.250000,392.150000
0.250000,393.150000
0.250000,394.150000
0.250000,395.150000
0.250000,396.150000
0.250000,397.150000
0.250000,398.150000
0.250000,399.150000
0.250000,400.150000
0.250000,401.150000
0.250000,402.150000
0.250000,403.150000
0.250000,404.150000
0.250000,405.150000
0.250000,406.150000
0.250000,407.150000
0.250000,408.150000
0.250000,409.150000
0.250000,410.150000
0.250000,411.150000
0.250000,412.150000
0.250000,413.150000
0.250000,414.150000
0.250000,415.150000
0.250000,416.150000
0.250000,417.150000
0.250000,418.150000
0.250000,419.150000
0.250000,420.150000
0.250000,421.150000
0.250000,422.150000
0.250000,423.150000
0.250000,424.150000
0.250000,425.150000
0.250000,426.150000
0.250000,427.150000
0.250000,428.150000
0.250000,429.150000
0.250000,430.150000
0.250000,431.150000
0.250000,432.150000
0.250000,433.150000
0.250000,434.150000
0.250000,435.150000
0.250000,436.150000
0.250000,437.150000
0.250000,438.150000
0.250000,439.150000
0.250000,440.150000
0.250000,441.150000
0.250000,442.150000
0.250000,443.150000
0.250000,444.150000
0.250000,445.150000
0.250000,446.150000
0.250000,447.150000
0.250000,448.150000
0.250000,449.150000
0.250000,450.150000
0.250000,451.150000
0.250000,452.150000
0.250000,453.150000
0.250000,454.150000
0.250000,455.150000
0.250000,456.150000
0.250000,457.150000
0.250000,458.150000
0.250000,459.150000
0.250000,460.150000
0.250000,461.150000
0.250000,462.150000
0.250000,463.150000
0.250000,464.150000
0.250000,465.150000
0.250000,466.150000
0.250000,467.150000
0.250000,468.150000
0.250000,469.150000
0.250000,470.150000
0.250000,471.150000
0.250000,472.150000
0.250000,473.150000
0.250000,474.150000
0.250000,475.150000
0.250000,476.150000
0.250000,477.150000
0.250000,478.150000
0.250000,479.150000
0.250000,480.150000
0.250000,481.150000
0.250000,482.150000
0.250000,483.150000
0.250000,484.150000
0.250000,485.150000
0.250000,486.150000
0.250000,487.150000
0.250000,488.150000
0.250000,489.150000
0.250000,490.150000
0.250000,491.150000
0.250000,492.150000
0.250000,493.150000
0.250000,494.150000
0.250000,495.150000
0.250000,496.150000
0.250000,497.150000
0.250000,498.150000
0.250000,499.150000
0.250000,500.150000
0.250000,501.150000
0.250000,502.150000
0.250000,503.150000
0.250000,504.150000
0.250000,505.150000
0.250000,506.150000
0.250000,507.150000
0.250000,508.150000
0.250000,509.150000
0.250000,510.150000
0.250000,511.150000
0.250000,512.150000
0.250000,513.150000
0.250000,514.150000
0.250000,515.150000
0.250000,516.150000
0.250000,517.150000
0.250000,518.150000
0.250000,519.150000
0.250000,520.150000
0.250000,521.150000
0.250000,522.150000
0.250000,523.150000
0.250000,524.150000
0.250000,525.150000
0.250000,526.150000
0.250000,527.150000
0.250000,528.150000
0.250000,529.150000
0.250000,530.150000
0.250000,531.150000
0.250000,532.150000
0.250000,533.150000
0.250000,534.150000
0.250000,535.150000
0.250000,536.150000
0.250000,537.150000
0.250000,538.150000
0.250000,539.150000
0.250000,540.150000
0.250000,541.150000
0.250000,542.150000
0.250000,543.150000
0.250000,544.150000
0.250000,545.150000
0.250000,546.150000
0.250000,547.150000
0.250000,548.150000
0.250000,549.150000
0.250000,550.150000
0.250000,551.150000
0.250000,552.150000
0.250000,553.150000
0.250000,554.150000
0.250000,555.150000
0.250000,556.150000
0.250000,557.150000
0.250000,558.150000
0.250000,559.150000
0.250000,560.150000
0.250000,561.150000
0.250000,562.150000
0.250000,563.150000
0.250000,564.150000
0.250000,565.150000
0.250000,566.150000
0.250000,567.150000
0.250000,568.150000
0.250000,569.150000
0.250000,570.150000
0.250000,571.150000
0.250000,572.150000
0.250000,573.150000
0.250000,574.150000
0.250000,575.150000
0.250000,576.150000
0.250000,577.150000
0.250000,578.150000
0.250000,579.150000
0.250000,580.150000
0.250000,581.150000
0.250000,582.150000
0.250000,583.150000
0.250000,584.150000
0.250000,585.150000
0.250000,586.150000
0.250000,587.150000
0.250000,588.150000
0.250000,589.150000
0.250000,590.150000
0.250000,591.150000
0.250000,592.150000
0.250000,593.150000
0.250000,594.150000
0.250000,595.150000
0.250000,596.150000
0.250000,597.150000
0.250000,598.150000
0.250000,599.150000
0.250000,600.150000
0.250000,601.150000
0.250000,602.150000
0.250000,603.150000
0.250000,604.150000
0.250000,605.150000
0.250000,606.150000
0.250000,607.150000
0.250000,608.150000
0.250000,609.150000
0.250000,610.150000
0.250000,611.150000
0.250000,612.150000
0.250000,613.150000
0.250000,614.150000
0.250000,615.150000
0.250000,616.150000
0.250000,617.150000
0.250000,618.150000
0.250000,619.150000
0.250000,620.150000
0.250000,621.150000
0.250000,622.150000
0.250000,623.150000
0.250000,624.150000
0.250000,625.150000
0.250000,626.150000
0.250000,627.150000
0.250000,628.150000
0.250000,629.150000
0.250000,630.150000
0.250000,631.150000
0.250000,632.150000
0.250000,633.150000
0.250000,634.150000
0.250000,635.150000
0.250000,636.150000
0.250000,637.150000
0.250000,638.150000
0.250000,639.150000
0.250000,640.150000
0.250000,641.150000
0.250000,642.150000
0.250000,643.150000
0.250000,644.150000
0.250000,645.150000
0.250000,646.150000
0.250000,647.150000
0.250000,648.150000
0.250000,649.150000
0.250000,650.150000
0.250000,651.150000
0.250000,652.150000
0.250000,653.150000
0.250000,654.150000
0.250000,655.150000
0.250000,656.150000
0.250000,657.150000
0.250000,658.150000
0.250000,659.150000
0.250000,660.150000
0.250000,661.150000
0.250000,662.150000
0.250000,663.150000
0.250000,664.150000
0.250000,665.150000
0.250000,666.150000
0.250000,667.150000
0.250000,668.150000
0.250000,669.150000
0.250000,670.150000
0.250000,671.150000
0.250000,672.150000
0.250000,673.150000
0.250000,674.150000
0.250000,675.150000
0.250000,676.150000
0.250000,677.150000
0.250000,678.150000
0.250000,679.150000
0.250000,680.150000
0.250000,681.150000
0.250000,682.150000
0.250000,683.150000
0.250000,684.150000
0.250000,685.150000
0.250000,686.150000
0.250000,687.150000
0.250000,688.150000
0.250000,689.150000
0.250000,690.150000
0.250000,691.150000
0.250000,692.150000
0.250000,693.150000
0.250000,694.150000
0.250000,695.150000
0.250000,696.150000
0.250000,697.150000
0.250000,698.150000
0.250000,699.150000
0.250000,700.150000
0.250000,701.150000
0.250000,702.150000
0.250000,703.150000
0.250000,704.150000
0.250000,705.150000
0.250000,706.150000
0.250000,707.150000
0.250000,708.150000
0.250000,709.150000
0.250000,710.150000
0.250000,711.150000
0.250000,712.150000
0.250000,713.150000
0.250000,714.150000
0.250000,715.150000
0.250000,716.150000
0.250000,717.150000
0.250000,718.150000
0.250000,719.150000
0.250000,720.150000
0.250000,721.150000
0.250000,722.150000
0.250000,723.150000
